article_count_financial,article_count_geopolitical,article_count_technology,sentiment_score_financial,sentiment_score_geopolitical,sentiment_score_technology,article_zscore_financial,article_zscore_geopolitical,article_zscore_technology,sentiment_velocity_financial,sentiment_velocity_geopolitical,sentiment_velocity_technology,sentiment_3d_financial,sentiment_3d_geopolitical,sentiment_3d_technology,market_regime_flag,weighted_sentiment_financial,weighted_sentiment_geopolitical,weighted_sentiment_technology,z_lag1_sentiment_score_financial,z_lag1_sentiment_score_geopolitical,z_lag1_sentiment_score_technology,lagged_vol_geopolitical,lagged_vol_tech,lagged_vol_balanced,lagged_vol_conservative,sentiment_interaction_geo_fin
2.1368297212478857e-05,-3.1435787832352524e-05,2.3377264363485374e-05,0.00013294347602419728,-5.802313876595245e-07,-1.926738573480672e-05,-5.360747977541809e-05,8.670944179760634e-05,-4.8043652025582215e-05,1.364480184732559e-05,1.1782042395106682e-05,-4.392995507040537e-05,-0.0001638912052913843,-1.034581775088508e-05,-3.154722710506302e-05,-0.0001755747211463631,-5.936558771532338e-06,-5.101782997414733e-05,0.00012358988112601326,-6.706088215051424e-05,3.684781847129802e-05,-1.6989084952513804e-05,5.418246353820174e-06,-7.09188061942041e-05,-0.0024934008208930456,-0.00015779888472872145,-9.847867357197298e-05
-1.5025396336755201e-05,-4.220146859685682e-05,2.9356104354146592e-05,5.1389800086874966e-05,1.1750401192825126e-05,-2.361838831453723e-05,1.076524077396277e-05,0.00011432314463744816,-6.846787652835522e-05,-6.089192886721895e-06,-8.703582217716815e-06,-1.099289653819341e-05,-0.00015054036828845285,-8.573612302267341e-06,-7.533489864751673e-05,-0.0001755747211463631,6.952734705851298e-07,-0.0001322945777683606,0.00019802488763792167,0.0001322351052319143,-6.616293983605025e-07,3.0316244511678963e-05,-2.535226257429649e-05,-9.601687554640942e-05,-0.0023312723136360712,-0.00015764360999846467,-0.00012075479702351245
2.6567396290940864e-05,-4.579002885169157e-05,3.2345524349477205e-05,-8.17208774807071e-05,-1.4760703984575091e-05,-8.986842426249564e-06,-6.697652407282815e-05,0.00011673203474102818,-7.514350789343485e-05,-9.512200458702956e-06,1.939229292345277e-05,1.8261059758324466e-05,-0.00015174894589308578,1.2977635090205642e-06,-0.0001099281731048603,-0.0001755747211463631,4.991194034391114e-07,9.500298050393204e-06,0.0001370695204741561,5.687584136480425e-05,2.826337315960135e-05,3.831771507814404e-05,-5.494876173703896e-06,-0.00011073783520266502,-0.002127123222309978,-0.00013276120769414992,6.357012798454037e-05
3.1766495369402874e-05,-4.220146859685682e-05,4.131378433546904e-05,-3.704000014244847e-05,-7.801325039258877e-06,-1.3730216359769824e-05,-7.54074101770915e-05,9.55838325729673e-05,-9.267698014124942e-05,2.291857563162137e-06,-4.818326814729319e-06,-1.1597579015633665e-05,5.096315922378208e-05,3.660396948107368e-06,-9.752451485304623e-05,-0.0001755747211463631,-1.2895440951723554e-06,-2.296479343930875e-05,0.00020111986899300904,-6.612441042095951e-05,-3.392595736058165e-05,1.141038013138606e-05,-2.453616526144025e-05,-0.00012811430920353116,-0.002413846981846713,-0.00011481156677847922,5.294305651755118e-05
-9.821098159214734e-05,4.033541726434274e-05,-3.0432295552465615e-05,-2.615953645065857e-05,3.7295672952473783e-07,3.6922762291506855e-08,0.00016159774347389514,-0.0001533750244722996,0.00012313499115438413,4.775747608398123e-08,-5.69711751790442e-06,1.6928924728920822e-05,0.00014344384978530667,7.38292597726528e-06,-4.453491410864414e-05,-0.0001755747211463631,3.640077689548558e-06,8.802940620940248e-05,-0.00013845111991332473,-2.4837270553277837e-05,-1.760075648534924e-05,2.0133419527320136e-05,8.090086839683928e-07,-0.00016235994828108798,-0.001566339369705359,-0.00010736461511286122,2.8549582046454708e-05
2.1368297212478857e-05,-2.784722757751776e-05,1.7398424372824155e-05,-7.911377322372166e-05,4.505211846864912e-06,-2.759383176064696e-05,-4.851145684086944e-05,5.4882477444689674e-05,-1.6728078093748194e-05,-4.1903994402811694e-06,-2.7733483285822663e-06,-4.686926198447553e-05,0.00014033477351441928,1.0794075389037401e-06,-8.621591051079537e-05,-0.0001755747211463631,2.804431185658914e-07,-4.7962143243592314e-05,5.2189955958289434e-05,-1.4783232829996437e-05,1.5743441859476884e-06,-5.184275981016352e-06,-6.8081624875696325e-06,-0.00016775836573036085,-0.0017170400517015577,-0.00013680205013607394,7.767606478979767e-05
5.776199076171291e-05,-2.0670107067848237e-05,3.2345524349477205e-05,-5.155494687269682e-05,-6.153325579487137e-06,3.674239643336009e-05,-0.00011313413312085527,3.7194378072720676e-05,-5.6148782707097166e-05,1.1550786907703713e-06,7.92545879320157e-06,9.486081696972421e-05,0.00015764442898036154,5.402068555846247e-07,2.6846377773992932e-05,-0.0001755747211463631,-1.0121485557557798e-06,-1.150505351410867e-05,-8.366000288933372e-05,-6.371532885139019e-05,1.1267722774519464e-05,4.562853439847266e-05,2.1338956888817343e-05,-0.00016927927054506299,-0.0021619177686514157,-0.00020958641766077063,5.683676348352988e-05
2.6567396290940864e-05,-3.5024348087187284e-05,2.0387844368154765e-05,-5.967019445435255e-05,4.22232213644647e-06,-3.8179581527656265e-05,-5.451004191898257e-05,7.784387897120908e-05,-2.2251219207791842e-05,-1.2134187263351962e-06,-7.289458807490346e-06,-0.00011974964398361753,0.00019760723113602867,-7.192477185355937e-07,-5.876134463531842e-05,-0.0001755747211463631,-2.626195620579614e-07,-6.449363480460372e-05,8.621283801071118e-05,-3.824973403931977e-05,-1.373490546122086e-05,-7.268544653316185e-05,-2.005262526194163e-05,-0.0001867521926502544,-0.0018991841155838586,-0.000340246101518823,5.5996655872779986e-05
2.1368297212478857e-05,-4.937858910652634e-05,1.4409004377493545e-05,-0.00014409774486784954,-6.944415389152868e-06,2.8233861130612807e-05,-4.484934477680058e-05,0.0001111851325597735,-5.5498744071289455e-06,-6.279997118578066e-06,8.293061463920992e-06,9.806200680250117e-05,0.0002751032206751626,3.026898430241084e-06,6.629670880481175e-05,-0.0001755747211463631,1.8563150863795629e-06,-3.144150391680797e-05,-1.5663945533766353e-07,-4.5748587730757694e-05,1.0604124573529774e-05,6.509567183003347e-05,-1.2875703996510745e-05,-0.00018240985871379402,-0.002196232047073681,-0.00034265146789531355,9.714371930644128e-05
-0.0002073920622398495,6.904389930302084e-05,-3.5275155944901184e-06,-2.1848028208409067e-05,-5.976512186476809e-07,2.197273169014578e-05,0.0003357918428023668,-0.000283775348935011,5.639216977295776e-05,7.441860781936401e-06,-4.375196583790249e-06,-1.3936588097782248e-05,0.00023967653006513165,1.2091651816646295e-06,3.321159589593006e-05,-0.0001755747211463631,8.398775049985532e-06,0.0001548922680618753,3.2539528432900554e-05,-0.00012376344084607586,-1.559063140381151e-05,-5.703829543612017e-05,-2.423564151822287e-05,-0.00018105876684098565,-0.002515015101183096,-0.0003386108226812884,2.745895259498019e-05
2.1368297212478857e-05,-2.0670107067848237e-05,2.6366684358815986e-05,-7.17775573696174e-06,-1.958464113354679e-05,4.419667620674216e-05,-4.546813533953344e-05,2.3554235429510785e-05,-4.2603082048344666e-05,2.9937304213571e-07,1.394978146115121e-05,2.9961685627000253e-05,0.00017707719397031877,8.998446171302477e-06,0.0002177403469229881,-0.0001755747211463631,-1.5357713866364484e-06,1.4174651322290588e-05,-8.48095757678891e-05,-1.0799205334502427e-05,-7.024925619170212e-07,-4.552411174794872e-05,-6.50512432779123e-05,-0.00016641898658503968,-0.0032997505119787777,-0.00033986044997494477,8.456200552770469e-05
2.1368297212478857e-05,-3.861290834202205e-05,8.430164386832323e-06,0.00010023591479002085,-1.0061834963476444e-05,3.700434861881501e-06,-4.866635743196919e-05,7.634119528700746e-05,1.3161039352637065e-05,6.4568559010502e-06,-6.6725623715704e-06,-6.6696230415824e-05,-0.0001143004835375725,1.0018419057034175e-05,0.00016278370489659287,0.00021459132584555486,-4.514178252640026e-06,-9.498449302972346e-06,-9.089905732069214e-06,2.7567861210863876e-06,-4.524187270090957e-05,-8.639382732768825e-05,-8.208732927494593e-05,-0.00013191313755283335,-0.0022551331529379577,-0.00034326933105894073,2.4329359710105998e-05
2.6567396290940864e-05,-6.315866048509181e-06,5.440744391501713e-06,-0.00021167280062525177,-9.20888910724798e-06,1.3264260292158237e-05,-6.0327510557706776e-05,-3.678185656185647e-05,2.1708337061810984e-05,-2.1383081581642255e-05,-4.012849537716925e-07,1.0451208881273125e-05,0.00011207316222917437,1.283588682149561e-05,0.00014327610167908875,0.00021459132584555486,4.759883603041871e-06,9.740491463308e-06,1.323751654875553e-07,0.00010201184785979676,-2.290342485321341e-05,-1.1921455216744042e-05,-0.00010693068023961546,-9.69458926609961e-05,-0.0020599313235177426,-0.00014989195805793456,0.00010618898322716906
2.6567396290940864e-05,-2.4258667322682993e-05,2.9356104354146592e-05,-0.00014465914642572566,9.012149795998244e-06,-4.380081200353804e-05,-6.0327510557706776e-05,2.7011430624037245e-05,-5.608830215494752e-05,3.7745904972398018e-06,-1.2964362762775444e-05,-9.223041289594603e-05,0.00027602522833230527,3.4794461269821096e-06,-5.384461052074002e-05,-0.0001755747211463631,2.5349884983981888e-06,-3.435430121641316e-05,0.00024418178950255155,-0.00018620583107714894,-2.0902597976556798e-05,-2.950927923681374e-05,-9.893322121419725e-05,-8.931021995351833e-05,-0.0020156080529645168,-0.00013126002677539564,0.00017237039385102355
4.2164693526326894e-05,4.033541726434274e-05,-3.3421715547796224e-05,-2.120266020164708e-06,-1.595275551406521e-06,-1.1300203921500407e-05,-7.733502245847816e-05,-0.00021734986707682734,0.00013715477429986246,8.788912761999036e-06,7.888487260226916e-06,4.579902524048485e-05,0.000398089074487646,7.093149881149247e-07,-8.744712191705026e-05,-0.0001755747211463631,-2.8101334933399743e-06,0.00010959900230433159,-0.0002718416795785645,-0.00012428220113062648,2.1840026413959596e-05,7.543308473105507e-05,-9.87582529960015e-05,-5.37211054069374e-05,-0.0022922084379348577,-0.00016968877565784617,1.5367754582835768e-05
-9.821098159214734e-05,-3.5024348087187284e-05,-1.548519557581256e-05,4.357823870774279e-05,-1.0718364402036057e-05,4.1624406520889115e-05,0.00015406248616958623,5.853745788381043e-05,7.522713981427091e-05,2.3594205740060204e-06,6.8148037617997125e-06,7.727440239842298e-05,9.369198435087717e-05,1.203192644188784e-06,-2.3918351535106224e-05,-0.0001755747211463631,9.438129655913957e-06,-4.603280838696472e-06,0.0001545917039369397,7.430134044314499e-06,-3.042703916734654e-06,1.5664639597945547e-05,3.988446536602394e-05,-2.048095313305022e-05,-0.0012535601689903984,-0.00015562205064034278,4.2248105893579895e-05
3.1766495369402874e-05,-2.0670107067848237e-05,-1.249577558048195e-05,5.8669214083603496e-05,-9.851962508696981e-06,-2.011342838361771e-05,-6.846783280447552e-05,1.0084567696740601e-05,6.04399296231439e-05,3.273046359411226e-07,-4.110182757180808e-07,-9.94315952541765e-05,-0.00014878523118976586,7.375247000510625e-06,2.9143094016060896e-05,-0.0001755747211463631,-4.783114807492898e-06,1.0953828043685625e-06,-0.00016029193107781995,4.9657607380641844e-05,-2.4443501209050107e-05,-8.166343707780743e-05,5.793181696551383e-05,-6.320819477373723e-05,-0.0015558482510194948,-0.00011160502620905576,3.264180407463113e-05
3.1766495369402874e-05,-2.784722757751776e-05,5.440744391501713e-06,5.376983621995518e-05,-8.40350877755005e-06,-5.358655874004524e-05,-6.846783280447552e-05,3.524070101517677e-05,9.812606435456143e-06,-9.999085134219768e-07,-8.320410389804707e-07,-5.587293225502295e-05,-0.00021543641715083276,9.602798706286646e-06,-6.558138673556619e-05,-0.0001755747211463631,-4.598353234999766e-06,-6.220210606849123e-06,-5.490394409989712e-05,6.36023472380527e-05,-2.2411109373718107e-05,3.187211243599873e-05,4.3019744787349974e-05,-0.0001245558941858159,-0.0023481354548443236,-0.00016160686955640793,2.3255624340453032e-05
2.1368297212478857e-05,-2.0670107067848237e-05,5.440744391501713e-06,6.384998925417728e-05,8.132291865548556e-06,3.2056382898315404e-06,-5.067497139749197e-05,5.886784785900007e-06,1.1196774252952303e-05,-5.377294251146898e-09,-1.1745358504125417e-05,8.323473007486602e-05,-0.00023961129179360754,3.4351469633041405e-06,-0.00015164219494237928,-0.0001755747211463631,-3.6870412197965025e-06,-1.3452606624764907e-05,-7.860432952112564e-06,5.9075101777098765e-05,-1.901334955847368e-05,9.342902085111451e-05,1.5854393551242167e-05,-0.00010888773884586955,-0.002186905597282711,-0.00028191673568381926,-0.00011147149398634149
-1.5025396336755201e-05,0.00010134094159653371,-2.445345556180439e-05,4.479646615777419e-05,-2.741646464938479e-06,-2.7935507804388724e-05,2.9188080584101636e-05,-0.0003643603197299009,8.69264040355428e-05,-1.9396401652758968e-06,8.081267396451899e-06,-5.227911734625476e-05,-0.00022306748412936393,1.1087582944993109e-06,-0.00016916421628259616,-0.0001755747211463631,1.7971149343108519e-06,0.00016856738533365374,-0.00028199872768552224,6.838961646446377e-05,1.97760696199522e-05,-1.1011526956510559e-05,-1.3272182369884626e-05,-0.0001236778045009766,-0.001520538405820193,-0.00030211311063798246,-1.2122858026509869e-05
2.6567396290940864e-05,4.449814715995109e-06,2.0387844368154765e-05,0.00010254560159636967,5.203778362599537e-06,1.557581124062165e-05,-5.328897871227768e-05,-5.9612932693833575e-05,-3.375330360003779e-05,3.1594942568328836e-06,-5.531575592707702e-06,6.276760339778977e-05,-0.0002812345383696604,-3.3433417839220202e-06,-1.423552564271471e-05,-0.0001755747211463631,-5.010573675499761e-06,4.1182005083964364e-05,3.022025400141396e-06,5.0783304325652994e-05,-5.731842644196572e-06,4.6256874822815804e-05,-5.548865881432988e-05,-0.00013608823050385903,-0.0018643661368093944,-0.00024469080486404763,-0.00013325525237700825
2.6567396290940864e-05,-5.6555709616195865e-05,2.9356104354146592e-05,0.00010295237394103425,-7.293229250376787e-06,-9.165051960040692e-06,-4.9018446838822444e-05,0.00012475972410674302,-5.788437533873591e-05,-6.476189743331928e-07,9.255302198667454e-06,-4.241565794990733e-05,-0.0003278656986077971,1.7036571558788604e-06,-4.19467628842956e-05,-0.0001755747211463631,-4.619998071429533e-06,-3.3395172376040804e-05,0.00010652321735865679,0.000104146102330727,1.2906409040016508e-05,-3.3760209117475874e-05,-7.706557283858674e-05,-0.00012639802485302858,-0.001815004770339997,-0.00031516658544068055,-4.866750167588187e-06
2.1368297212478857e-05,8.038374970829872e-06,8.430164386832323e-06,-2.7882050163596054e-05,6.864295066195101e-06,9.101813227861303e-06,-3.925094117293086e-05,-6.4535385405724e-05,-4.904632911217832e-06,-9.361073888245863e-06,-1.0025050439182317e-05,2.386344091878772e-05,-0.00024119365628627116,-1.4392627078376623e-06,4.1019504089196405e-05,-0.0001755747211463631,-8.836060515973528e-07,4.854031588667105e-05,5.216581951151893e-06,0.00010452197826891256,-1.6408873433350422e-05,1.1738106514711141e-05,-8.128980376811046e-05,-0.00013166428831114056,-0.0019002004422924935,-0.00027657803334607865,1.4601252276829392e-05
2.1368297212478857e-05,-5.29671493613611e-05,2.3377264363485374e-05,9.328456547537625e-05,1.2322752166669515e-05,1.0576374261450864e-05,-4.042199769408175e-05,0.00012073360754684703,-5.167354688896194e-05,7.369950801195647e-06,-3.7326464311123784e-06,-2.015135536620027e-06,-0.00023014949970125433,-3.7684840658453187e-06,2.9820405137901836e-05,-0.0001755747211463631,-3.59544607802043e-06,-0.00014235030946220008,2.1353317915633557e-05,-1.637491295864856e-05,1.680162281640106e-05,-2.1854561258801477e-05,-8.316271745725779e-05,-0.00013274042591597104,-0.0024905484704817724,-0.0003461031010574884,-0.0001917104967206657
-3.5821792650603237e-05,-2.4258667322682993e-05,2.9356104354146592e-05,4.533697187602711e-05,-4.2033476124656246e-06,-2.5333234771772592e-05,8.517185397244979e-05,2.463898134854043e-05,-6.462961465230078e-05,-3.857994976252531e-06,1.2169715326583769e-05,-5.962778323556821e-05,-0.00016144082458096013,-4.779446952184889e-06,-6.397488982095291e-06,-0.0001755747211463631,5.295119069342744e-06,-1.0593861427227183e-05,0.0001949441860128083,9.558848850518771e-05,2.9605985006515218e-05,-2.456627114463059e-05,-8.98228671004076e-05,-0.00015422453937965062,-0.0032704446997207067,-0.00030052621493936705,-2.524821360818669e-06
-3.5821792650603237e-05,-2.4258667322682993e-05,-3.5275155944901184e-06,-0.00015981211279246846,-9.859264234260879e-06,5.398210449406828e-06,7.841671373697194e-05,2.527381415146823e-05,3.538236343285593e-05,-1.4295023454273632e-05,4.306851140280254e-06,4.307257293613988e-05,-4.108939583619228e-06,6.922505953268035e-07,-1.4693825982642998e-05,-0.0001755747211463631,-4.0864922655865245e-06,-1.5025852718115476e-06,-2.3652533351956682e-05,5.128275591474885e-05,-9.160678038912118e-06,4.1471308578064586e-05,-5.343459735214857e-05,-0.00018196128251096646,-0.0025501569282412955,-0.00012075664068226662,8.74854558246618e-05
3.696559444786488e-05,1.5215495480499397e-05,2.3377264363485374e-05,-2.04090013863594e-05,-1.6965609160143037e-06,-1.3417767714167968e-05,-7.814231555275194e-05,-9.356931314191096e-05,-5.153749262433291e-05,8.58072065055539e-06,-5.688742333904038e-06,-3.32848329593181e-05,0.00013147519363056022,5.279159376774306e-06,-6.844243234690106e-05,-0.0001755747211463631,-2.051487347585732e-06,4.5616959510857444e-05,0.00011079054954754132,-0.0001382842234512197,-2.2428237645867543e-05,-1.5043655478203841e-05,-4.173280357260159e-05,-0.00017893030797019803,-0.002180318451091704,-4.9837196531976746e-05,2.940327619867881e-05
2.6567396290940864e-05,-2.784722757751776e-05,2.6366684358815986e-05,-0.00012064425447479217,7.027019235904823e-06,2.0252712242089195e-05,-5.593312194418378e-05,4.324450017974218e-05,-5.937789291831032e-05,-7.329512882508224e-06,-6.094448319219785e-06,4.7601911756939886e-05,0.00032941445550603907,1.6047519352789005e-06,3.367337259747602e-05,0.00021459132584555486,1.6073977766719117e-06,-4.5081312946526445e-05,-1.767912768825291e-05,-9.469479840852894e-06,-3.280297520407586e-06,1.9558828132462817e-05,-2.9377720698948054e-05,-0.00016897052570690474,-0.0020643787522198914,-6.275916521365448e-06,0.00013243546342426308
-9.301188251368532e-05,6.545533904818608e-05,-6.516935589820728e-06,1.0426292617580086e-05,-5.038456396245139e-06,2.1515439301549683e-05,0.00017733918824990033,-0.00022239572044087676,4.105186666236898e-05,8.027499364637942e-06,8.943156827410013e-06,-2.341592325692913e-06,0.00012639833705357286,2.7455981087098782e-08,6.977712617769326e-05,0.00021459132584555486,7.6009408042620565e-06,8.252283941843726e-05,2.3446550910752173e-05,-0.00010209136106767943,1.7183338595731414e-05,-4.2361005145464306e-05,-3.006336553991508e-05,-0.0001420549215229314,-0.002104256184385015,-2.57015706801098e-05,2.212657211491117e-05
2.6567396290940864e-05,-9.904426303343943e-06,1.7398424372824155e-05,-7.446793154750128e-05,-1.7929757189671946e-05,-2.9777609835826172e-05,-6.230023712303129e-05,-7.528424842173562e-06,-3.0682953860781257e-05,-6.310980840183407e-06,9.540511167329071e-06,-8.333516295095153e-05,0.0001908657769510108,5.338714107604855e-06,3.312990139791502e-05,0.00021459132584555486,2.1260683038599012e-07,6.486615270865277e-06,0.00010162205956233215,1.902371841852024e-05,-1.1119662993603665e-05,-4.4683153481303234e-05,-3.769809779014403e-05,-0.000142547252138777,-0.0019784502390276537,-1.2070959192090018e-05,6.249859178374832e-05
3.1766495369402874e-05,-9.904426303343943e-06,4.131378433546904e-05,6.019948607200772e-05,2.4956726613150314e-06,7.018514483637799e-05,-7.628118136976226e-05,-5.737635327907818e-06,-9.824838291416923e-05,8.266305242802092e-06,-1.4558892163496607e-05,0.00014976476468495559,-2.479762851736003e-05,6.8213026818225724e-06,0.00014498214712720039,0.00021459132584555486,-5.392129547265768e-06,-7.17420619742718e-07,-0.0003923762807179075,-5.9422362228620404e-05,-4.135987216304029e-05,4.964449064580738e-05,-7.521776376459667e-05,-0.00016611367221227381,-0.0026353820798065255,-9.664000513886493e-05,-6.30618438851057e-05
-2.5423594493679216e-05,8.038374970829872e-06,1.7398424372824155e-05,9.47904589842201e-05,-6.239694561871529e-06,1.1153680037099331e-05,9.118699908563627e-05,-5.772512552013109e-05,-2.55274232373335e-05,1.6219617554383088e-06,6.534348275949118e-06,-9.52608152920478e-05,-0.00012540527666220333,7.214329776518623e-06,0.00012177105999968154,0.00021459132584555486,8.179999484447431e-06,1.9209025623668736e-05,1.1095301276745398e-05,6.501638736852125e-05,6.553777589391727e-06,-0.00013418648269780103,-5.383167093265115e-05,-0.0001579776451909088,-0.001963975113814183,-0.00017018036220713053,-1.1892503025307164e-05
2.1368297212478857e-05,4.751253777401227e-05,2.9356104354146592e-05,-1.8151867616662807e-06,-1.0125359975882355e-05,-2.6691144862343582e-05,-5.189314004341439e-05,-0.00017327689313503217,-5.6203641084144826e-05,-7.088533519395641e-06,3.02635341351932e-06,-6.261013939654908e-05,-0.00021204658539515775,4.660848168489451e-06,0.0001286849638636061,0.00021459132584555486,-1.90222288805153e-06,3.080414512554267e-05,0.00017492101113023557,9.698000182429241e-05,-1.3937508451788509e-05,-2.5627933390757687e-05,-4.5169735100354015e-05,-0.00016468927781533018,-0.0013873590336369282,-0.00022090945144743625,4.891877808476704e-05
-0.00010341008067060935,0.00010492950185136847,-3.0432295552465615e-05,2.6484745367994013e-05,1.6220204651947777e-05,-2.1538070055782474e-05,0.0002691060128049271,-0.0002927609354030717,0.00010145677759263309,1.2042826904540765e-06,-1.8841176559367026e-05,3.6538125148995997e-06,-0.00017184040644350614,1.7038733508041921e-07,-7.678164447406664e-05,0.00021459132584555486,1.3943248755237168e-05,0.0003538809964728783,-0.00027969295660237035,7.71204099795365e-06,-2.3052440820913523e-05,4.396849800107859e-05,-4.120862104638409e-05,-0.00016172078810892623,-0.0009899587176730779,-0.00020443217377364307,-0.00010725249160607816
2.6567396290940864e-05,8.038374970829872e-06,8.430164386832323e-06,-0.0002612544488831336,2.434942434296563e-05,-8.533489580409391e-07,-7.955974119062255e-05,-2.9715808364074198e-05,2.0316727155200543e-06,-1.9778402268649244e-05,-5.664522207200236e-06,2.7589592401392518e-05,0.000252757409871152,-9.83791316393939e-06,-0.00010367825430990898,0.00021459132584555486,8.47464913164234e-06,2.9389469192514274e-05,-6.774459780937589e-07,3.38624508754854e-05,3.874856730068147e-05,3.449202088208658e-05,-1.4575007248896789e-05,-8.866404265994577e-05,-0.00010199021549426495,-0.00021915202983990723,0.0005154826279719801
2.6567396290940864e-05,-4.579002885169157e-05,-9.506355585151339e-06,-0.0002612544488831336,-2.505174867033388e-06,-2.5177587547693794e-06,-7.075197614879287e-05,0.00011849222597709076,5.816876047199152e-05,-6.746256809265047e-07,1.964075671546407e-05,-6.852595356142053e-06,0.0005621491234695414,-1.2331123336640908e-05,-4.952812817881107e-05,0.00021459132584555486,7.5272835588955135e-06,-5.80761076066614e-05,-7.580762316125921e-05,-0.00023202150365214818,5.7817962063856164e-05,-3.5470710297755486e-06,-9.625366526902826e-06,-8.227147916313135e-05,0.00019907561930243838,-0.0002319277470965073,0.00019946484121131328
3.1766495369402874e-05,-2.4258667322682993e-05,8.430164386832323e-06,3.3073900129170155e-05,1.8648132712309002e-05,3.780415279941607e-05,-8.012025137335534e-05,6.342321728964314e-05,1.385842758509222e-05,5.43245082492855e-06,-2.612861694629024e-06,7.405926142081383e-05,1.683683166533377e-05,-2.0760353184618956e-05,0.0001230709085636407,0.00021459132584555486,-4.464931974139423e-06,-0.00010026591115610417,2.9606418575323478e-05,-4.504639483938709e-05,3.527103867514109e-05,1.8853431577352385e-05,-7.33659685511779e-05,-0.00012164409061448777,-0.0014409064249803888,-0.00024259299774212473,-0.0001340724970636545
3.1766495369402874e-05,1.880405573533416e-05,1.4409004377493545e-05,3.3073900129170155e-05,1.6630457318273638e-05,3.319656987495291e-05,-7.898155814275899e-05,-5.916485923486767e-05,-7.78350452868972e-06,-6.746256809265047e-07,1.6751570614578713e-06,-1.138831184315104e-05,-3.801057969048462e-05,-1.6241599587967213e-05,0.0001361194318955309,0.00021459132584555486,-4.401701397208391e-06,6.194740912355004e-05,-4.611465652270718e-06,3.995112617554571e-05,4.444396247997207e-05,-7.463801083439469e-05,-6.274015007127249e-05,3.0898763233904767e-06,0.0005718807890357307,-0.00015584209930676887,-0.00012181469292542572
3.696559444786488e-05,-2.784722757751776e-05,1.7398424372824155e-05,-0.00011826073570177475,2.9263701592198067e-06,5.237879578867028e-05,-9.144587412628428e-05,8.332783072221978e-05,-2.0644692665948837e-05,-1.072213790957181e-05,1.0128433993734186e-05,2.5274100963389588e-05,3.276721351444233e-05,-1.2377094810812115e-05,0.00028264923286714353,0.00021459132584555486,2.5400185010170697e-06,-6.337455444072772e-05,-4.9092823807178206e-05,3.995112617554571e-05,3.971093150587781e-05,-6.616469038076201e-05,-7.17330620019931e-05,-3.932821445310028e-05,0.000185697437034463,-6.51263302572943e-05,0.00011668950744790994
2.1368297212478857e-05,-4.220146859685682e-05,2.0387844368154765e-05,0.00010747910933140254,-3.080259504845861e-05,1.0159948500342428e-05,-4.7158218675922786e-05,0.00011498602544158788,-2.8991582834805115e-05,1.4312847880625218e-05,2.4613276996338847e-05,-6.935093397531777e-05,-5.596397924136884e-05,3.802440953675703e-06,0.00022072422397814703,0.00021459132584555486,-4.561931010573474e-06,9.563983601905154e-05,1.4201941461285997e-05,-9.988888253947576e-05,7.564100956606494e-06,-0.00010144070165295013,-5.2836262697743624e-05,-6.711899549143237e-05,-0.00033624470589293224,-4.3871360333222665e-05,0.00024216047258653707
-0.00018659566592600147,4.39239775191775e-05,-1.249577558048195e-05,1.6533450011448203e-05,9.588777494815774e-06,2.379336580967515e-05,0.0003605048794557617,-0.00012442715725085942,7.74542283472433e-05,-6.712751845119526e-06,-2.9001104725018244e-05,1.6722846389542698e-05,-3.623882984121859e-05,6.106372881571363e-06,0.0001996603695431367,0.00021459132584555486,1.6694722471289764e-05,0.00011275705598690723,5.376744570423341e-05,0.00010870488532759031,-7.155677127289905e-05,-2.380046638823963e-05,-4.83495353190293e-05,-5.314317854659298e-05,0.0007516481396281886,1.3892190438673757e-05,-5.538616289699341e-05
6.296108984017491e-05,-2.784722757751776e-05,1.1419584382162934e-05,-6.594382203721865e-05,1.5385207502532263e-06,2.601619996555459e-05,-0.00012586669819466203,8.90029803153156e-05,-6.806665264361851e-06,-6.1505129088841055e-06,6.0387788298725285e-06,-8.619737652062832e-07,-9.862884527873425e-05,6.560456373663321e-06,0.00014060625595672518,0.00021459132584555486,-1.2184070995448979e-07,-6.139519186032627e-05,-5.042821677174641e-07,2.466700647675796e-05,2.3192670534561006e-05,-4.887224819530026e-05,-4.8858492996373914e-05,-2.4973565372815516e-05,0.0008921089299352195,1.820293837075463e-05,6.312001275789879e-05
2.6567396290940864e-05,-2.0670107067848237e-05,2.3377264363485374e-05,-7.705901566077561e-05,-1.8202215863570535e-05,-4.305460807757663e-05,-4.809760896859816e-05,6.843032417169455e-05,-4.406556592339392e-05,-1.412593187460871e-06,1.4494998394365192e-05,-0.000110732421172376,0.00012144026164322639,2.4378014624094936e-06,2.1401816087133032e-05,0.00021459132584555486,2.2340247180557764e-07,1.981584975203741e-05,0.00018876901320206418,-5.154570172945147e-05,4.308505800202415e-06,-5.296002836699214e-05,-5.484463404455257e-05,-3.967714110232499e-05,-5.247870439992544e-05,-6.355784493359953e-05,6.171681436803121e-05
