article_count_geopolitical,article_count_technology,sentiment_score_geopolitical,sentiment_score_technology,article_zscore_geopolitical,article_zscore_technology,sentiment_velocity_geopolitical,sentiment_velocity_technology,sentiment_3d_geopolitical,sentiment_3d_technology,market_regime_flag,weighted_sentiment_geopolitical,weighted_sentiment_technology,z_lag1_sentiment_score_geopolitical,z_lag1_sentiment_score_technology,lagged_vol_geopolitical,lagged_vol_tech,lagged_vol_balanced,lagged_vol_conservative
-0.00015925338539857586,6.307016711150994e-05,-4.070971973911273e-06,-1.913963780526664e-06,9.710558433465583e-05,-9.275263912002652e-05,-5.835462345126015e-06,-4.108398210762894e-08,1.499691429749215e-07,1.0234576401435639e-05,-0.0001125556614349252,-3.138479708093832e-05,3.229928529327206e-05,-2.6379062068001794e-07,4.936297259492066e-07,-2.7064019122336192e-05,2.3901712691611815e-05,-3.800519006793327e-06,-0.0015520650097360167
0.00019410148656459937,-3.3342827199078495e-05,7.053432667522009e-06,4.195980976227577e-06,-0.0004035157709897356,0.00013480676686150424,1.8303343737102502e-06,4.643450618924754e-06,-4.7983881019438936e-08,-1.4680504620736532e-06,-0.0001125556614349252,4.2792539864987295e-05,-0.00024308798163706605,-1.7668938284411453e-07,6.956741559603335e-07,-3.040046344776867e-05,-2.359873842207566e-05,-3.835640432292225e-06,-0.0023623049080837627
-0.00019580733767062848,-5.22237052515687e-06,-8.021895674237667e-07,7.607084682387376e-07,0.0001527134231284939,6.240123123984635e-05,-9.30705838009049e-06,-1.8665184901148532e-06,-5.311479794186551e-08,-1.0522132677512016e-05,-0.0001125556614349252,-3.9863671197998034e-05,-5.829659725973912e-05,-6.7629531792617e-07,-9.313476996871547e-07,-6.055425841317204e-05,-6.113538256058453e-05,-1.9926684995425604e-05,-0.0005360668922733631
-0.00015925338539857586,2.8120456673921658e-06,1.926260847744342e-05,2.4492692326179154e-06,9.58333571540937e-05,4.0669970812648505e-05,7.076516234045357e-06,1.628006086731741e-06,-1.4317550983878928e-07,-3.11413331513842e-05,0.0003043171586944274,-6.0648960283517005e-06,-6.178344454906785e-05,-3.2349302253647207e-07,-1.6566359901038153e-08,-4.0360568438277466e-05,-7.467181518835012e-05,-2.1328934984641233e-05,0.00014740172382811712
-0.00019580733767062848,6.307016711150994e-05,-1.1767238093478927e-05,8.88174960052232e-06,0.00014396322282795345,-9.677836208407396e-05,-2.290558697414998e-05,4.863424330042715e-06,-7.053329315682461e-08,-5.328473056963986e-05,0.0003043171586944274,-5.591713878291409e-05,0.00023097942419890213,-1.2246191962556348e-06,-4.6621449545851904e-07,-4.999525696214776e-05,-1.053334620250441e-05,-6.31792283022542e-06,0.0029233472958861218
-0.000147068734641225,5.905295901523541e-05,-2.9070656288286456e-05,3.2577451612156296e-06,6.832184807016859e-05,-8.39584895273221e-05,-1.4850981734261546e-05,-3.3592636907377233e-06,3.8574618611066294e-08,-6.508490259987455e-05,0.0003043171586944274,-4.275308922081749e-05,0.00010931737099465821,1.689561015879884e-07,-2.1791246053305358e-06,-2.0723687106342734e-05,4.890468479343423e-06,-1.1489020980290103e-07,0.0033327987611825984
4.7885677476388926e-05,-4.9411659584176575e-05,-3.538821452406032e-05,-1.921647529932412e-06,-0.0002181275587528813,0.00014231916085043396,-8.404529476900286e-06,-3.056032379626567e-06,2.4951061429030833e-07,-4.442939125997464e-05,0.0003043171586944274,0.00013088057724526352,-2.990129771646502e-05,9.460664914001706e-07,-6.815041679452074e-07,-2.2497227388847275e-05,4.793620392038494e-05,7.4121728822139025e-06,0.00540716425990235
-3.740687782506717e-05,2.2898086148764758e-05,7.1935629829104814e-06,1.9511440344559215e-06,-8.81729867063593e-05,-5.387696838906501e-06,2.0289376549370476e-05,3.1176814540587727e-06,1.7632753608096102e-07,-1.1677634674536884e-05,-0.0001125556614349252,3.5264287640144216e-06,-1.7417233037648347e-06,1.2297930989404446e-06,6.977202674579294e-07,1.9852876546360807e-05,0.00012002570082361263,2.352045558106018e-05,0.004072415613420805
-6.17761793397689e-05,4.2984126630137346e-05,6.808848778993901e-06,1.6670726363073156e-06,-4.8130317138765154e-05,-5.160971555797428e-05,-4.92316379916932e-06,2.8264389272624693e-07,3.784326978478928e-08,-4.160640835207828e-06,-0.0001125556614349252,-1.1357466586715521e-06,4.9561435460848284e-05,-6.825886827856473e-07,-3.3356835600490523e-07,5.439785805530886e-05,0.00014238426696961903,3.5384242453148316e-05,0.003203882217629528
-0.0001105147823691724,-1.3256786717705907e-05,4.5031324791404556e-05,3.0313246165965425e-06,3.086094894000727e-05,6.461907305951987e-05,1.7731358418344016e-05,1.4068230473457223e-06,-2.7255234122196145e-07,-2.756675399100812e-05,-0.0001125556614349252,6.089916051357044e-07,-0.00010331750391144022,-6.653108593171251e-07,-2.5792276643698117e-07,3.187686765252499e-05,7.87501481009884e-05,1.2857042673976639e-05,0.0009304471514286433
