article_count_geopolitical,article_count_technology,sentiment_score_geopolitical,sentiment_score_technology,article_zscore_geopolitical,article_zscore_technology,sentiment_velocity_geopolitical,sentiment_velocity_technology,sentiment_3d_geopolitical,sentiment_3d_technology,market_regime_flag,weighted_sentiment_geopolitical,weighted_sentiment_technology,z_lag1_sentiment_score_geopolitical,z_lag1_sentiment_score_technology,lagged_vol_geopolitical,lagged_vol_tech,lagged_vol_balanced,lagged_vol_conservative
-2.4697092306040382e-05,5.3608337446303e-05,3.2279106239457905e-05,3.917831610389248e-05,1.1175310381709692e-05,-3.9874164347944594e-05,2.874787138289823e-06,1.1877309519221971e-05,-8.075084150299466e-05,0.00020505147843672347,9.638532238656725e-05,-2.1676193357950335e-05,3.0333643797426134e-06,6.36545594567284e-05,-2.217256891935936e-06,0.001900172054388159,3.4074327253206267e-06,6.399095817776813e-05,-2.8007439319101915e-05
-4.418197775459296e-05,7.364883742622935e-05,-2.049649894676166e-05,-3.248121459755897e-05,5.378869307506512e-05,-6.832845114060702e-05,1.9613108229604197e-05,-4.6514633606140545e-05,-4.324610232099092e-05,3.991548797292281e-05,9.638532238656725e-05,-9.4771750055066e-05,0.0001633202265294422,7.425257164974796e-05,-5.148552431135105e-06,0.004438247833684505,8.457462726629507e-05,-5.505873341824966e-05,2.748211679346268e-05
7.272733493672246e-05,3.857796246135823e-05,2.361004637280851e-06,8.676305715789592e-06,-0.00015757256346802327,-2.1911634791920015e-05,-1.5352043207494085e-06,2.1195114509019176e-05,-2.7346107581907076e-05,3.2734882104709815e-05,-3.5649365814209806e-05,0.0001218182845912031,2.371687904592858e-05,-4.680399313178258e-06,3.046384583847439e-06,0.006656831016011979,0.000104003333528399,-9.47997347531306e-05,0.0005387728424352579
-1.9825870943902238e-05,3.857796246135823e-05,7.689847371508209e-05,-3.094253751566654e-05,1.380192646020144e-05,-1.4685049219823601e-05,-1.5985807775029608e-05,-2.7284678040777172e-05,-5.841844277524345e-05,-7.066191703706707e-05,9.638532238656725e-05,-9.740078001719211e-06,1.641622040876458e-05,2.9506052179287304e-05,-1.6603624930480062e-06,0.0050301996442701944,0.00013792157862703303,-0.00014431923726187287,0.0007702073182938295
-2.9568313668178527e-05,4.859821245132141e-05,3.644580506989175e-05,-9.640644766006977e-06,3.093144587404549e-05,-2.937117310706346e-05,1.6167404122696888e-05,9.278302919701574e-06,-9.807230739026547e-05,-3.6982324030829484e-05,9.638532238656725e-05,-2.1658176211016097e-05,4.165743460272071e-05,0.00014098679904345305,2.8704224801457162e-06,0.00527200874162436,0.00015378660962478324,-0.00015623693219135194,0.0007225035305043131
-6.853808456528366e-05,7.865896242121094e-05,-0.00011220730320411572,-4.3092229906249685e-05,9.858251787454965e-05,-7.50762747493013e-05,4.642210014883198e-05,-2.3583256241846607e-05,-1.8288458689899697e-05,-0.00011331768795290914,9.638532238656725e-05,-0.00037779031860668306,0.00021160587606450874,8.048442662579987e-05,4.3435197180456147e-07,0.004501019931296868,0.0001493596982060479,-0.00014855419950272786,0.000691189340656636
-3.931075639245481e-05,2.354758747641347e-05,3.631723510598053e-05,-3.3493181902283586e-05,4.4824491350207574e-05,1.7728090578389787e-05,-3.667385947950279e-05,2.2545714639150348e-06,9.971777166460973e-06,-0.00011707874406834098,9.638532238656725e-05,-2.2398343838490918e-05,-7.402806603549793e-05,-0.00014184616413746382,4.259853347437521e-06,0.005143521579526379,8.758648170419962e-05,-0.00010205337026426328,0.0005884545516833091
3.375756403961733e-05,-7.164478742823672e-05,-8.819422224443649e-06,-7.916763596402831e-06,-8.483940513166631e-05,0.00013766139990048422,1.7477127579900507e-05,1.1843757752283405e-05,4.149388056383712e-05,-0.00011453679276802006,9.638532238656725e-05,8.147400682127861e-05,-0.00022366497921037708,8.029213306152334e-05,3.162112502273116e-06,0.0017346957100359743,9.360562697481158e-05,-7.025494422680226e-05,0.0003693630095680974
-3.443953503031667e-05,1.8537462481431876e-05,7.93980630134631e-05,-2.830328419180755e-05,3.2424679501739686e-05,8.183386559211349e-06,-1.9810974585593815e-05,-1.5741957240658993e-05,-9.193755293210113e-05,-9.272973294739787e-05,9.638532238656725e-05,9.948589204743223e-06,-4.162967511270503e-05,1.2784229554692293e-05,2.3721004988664017e-07,0.0007446103181847922,1.3680544595464302e-05,-4.552589834636147e-06,0.000315093898163191
4.350000676389362e-05,2.8557712471395057e-05,-7.795781281773227e-05,-1.033316354161897e-05,-0.00010599271528667147,-7.693380077635135e-06,4.885554300666214e-05,7.278663258825289e-06,-1.235792654542051e-05,-5.857909668233175e-05,-3.5649365814209806e-05,0.00029214525069109305,5.353269281458432e-06,0.00014472526890679563,2.5685991979682677e-06,0.003167401505634143,0.00026877580623168017,-7.869869850004635e-05,0.0005092508926511662
